,id,imdbid,title,rating,year
5126,3830,1273816,"University of Illinois vs. a Mummy, The",3,2006
5127,3834,0450506,Suburban Mayhem,3,2006
5128,3849,0468492,"Host, The",3,2006
5129,3957,0855805,Farval Falkenberg,0,2006
5130,3959,0824316,Dor,3,2006
5131,4130,0387877,Black Dahlia,1,2006
5132,3988,0444112,Avenue Montaigne,3,2006
5133,4202,0398913,DOA: Dead or Alive,3,2006
5134,4227,0452637,Lady in the Water,2,2006
5135,4236,0465925,Brother Bear 2,3,2006
5136,4288,0348150,Superman Returns,1,2006
5137,4293,0457572,Fido,2,2006
5138,4312,0448124,Snow cake,3,2006
5139,4401,0460740,Cashback,3,2006
5140,4398,0323120,Loving Annabelle,3,2006
5141,4424,0412798,Half Light,3,2006
5142,4500,0491738,Psych,3,2006
5143,4595,0414982,Final Destination 3,3,2006
5144,4625,0446755,"Painted Veil, The",3,2006
5145,4626,0450259,Blood Diamond,1,2006
5146,4665,0455857,When a Stranger Calls,3,2006
5147,4690,0444628,Fay Grim,3,2006
5148,4694,0790781,Wendy Wu: Homecoming Warrior,3,2006
5149,4729,0344854,Arthur and the Invisibles,0,2006
5150,4802,0778631,Brave Story,1,2006
5151,4819,0490166,London To Brighton,3,2006
5152,4830,0863091,Mukhsin,3,2006
5153,4848,0876154,To Have and to Hold,3,2006
5154,4856,0410297,"Lake House, The",3,2006
5155,4892,0452594,"Break Up, The",1,2006
5156,4899,0423169,Sherrybaby,3,2006
5157,4918,0409182,Poseidon,2,2006
5158,4939,0445935,Bordertown,3,2006
5159,5016,0457275,Altered,0,2006
5160,5049,0770739,Dead &amp; Deader,1,2006
5161,5088,0470705,Bug,3,2006
5162,5158,0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,1,2006
5163,5191,0382625,"Da Vinci Code, The",1,2006
5164,5213,0827517,Reprise,1,2006
5165,5233,0424880,Candy,3,2006
5166,5248,0807840,Elephants Dream,0,2006
5167,5249,0475293,High School Musical,3,2006
5168,5262,0462485,Poultrygeist: Night of the Chicken Dead,1,2006
5169,5287,0809407,A fost sau n-a fost?,1,2006
5170,5288,0476013,"Hello Sister, Goodbye Life",3,2006
5171,5306,0472043,Apocalypto,3,2006
5172,5358,0389860,Click,3,2006
5173,5424,0455596,"Librarian: Return to King Solomon&#39;s Mines, The",1,2006
5174,5511,0427969,Hollywoodland,2,2006
5175,5519,0489007,Cow Belles,3,2006
5176,5549,0859594,Barbie in the 12 Dancing Princesses,3,2006
5177,5552,0383216,"Pink Panther, The",1,2006
5178,5585,0441774,Lonely Hearts,3,2006
5179,5606,0317919,Mission: Impossible III,1,2006
5180,5675,0452624,"Good German, The",1,2006
5181,5704,0483022,Kamome Diner,3,2006
5182,5815,0443489,Dreamgirls,3,2006
5183,5834,0499455,Day Night Day Night,3,2006
5184,5840,0456554,Grandma&#39;s Boy,3,2006
5185,5868,0795338,"Barbie Diaries, The",3,2006
5186,5925,0449467,Babel,3,2006
5187,6038,0464029,Grbavica,3,2006
5188,6137,0494199,5ive Girls,3,2006
5189,6151,0480025,This is England,3,2006
5190,6168,0494271,"Unknown Woman, The",3,2006
5191,6194,0384793,Accepted,1,2006
5192,6352,0475944,"Covenant, The",3,2006
5193,6401,0486551,Beerfest,3,2006
5194,6445,0877368,Tales from the Grudge,3,2006
5195,6450,0489270,Saw III,3,2006
5196,6456,0486731,U,3,2006
5197,6526,0443431,Another Gay Movie,3,2006
5198,6574,0455612,Madea&#39;s Family Reunion,0,2006
5199,6762,0405676,All The King&#39;s Men,1,2006
5200,6869,0476298,Madeinusa,3,2006
5201,6903,1105263,Bleach: Memories of Nobody,3,2006
5202,7038,0643110,&quot;Masters of Horror&quot; Pick Me Up,2,2006
5203,7039,0643106,&quot;Masters of Horror&quot; Haeckel&#39;s Tale,0,2006
5204,7044,0757061,&quot;Masters of Horror&quot; Imprint,0,2006
5205,7070,0782399,&quot;Masters of Horror&quot; Family,2,2006
5206,7085,0817401,&quot;Masters of Horror&quot; The V Word,0,2006
5207,7088,0454841,"Hills Have Eyes, The",3,2006
5208,7090,0779496,&quot;Masters of Horror&quot; Pelts,1,2006
5209,7096,0833098,&quot;Masters of Horror&quot; The Screwfly Solution,3,2006
5210,7103,0817400,&quot;Masters of Horror&quot; Sounds Like,0,2006
5211,7114,0785532,&quot;Masters of Horror&quot; Pro-Life,3,2006
5212,7117,0805420,&quot;Masters of Horror&quot; Valerie on the Stairs,3,2006
5213,7264,0493093,Hannah Montana,1,2006
5214,7315,0461826,Peliculas para no dormir: Adivina quien soy,3,2006
5215,7293,0430164,Pel&iacute;culas para no dormir: La habitaci&oacute;n del ni&ntilde;o,3,2006
5216,7299,0477311,Peliculas para no dormir: Para entrar a vivir,3,2006
5217,7303,0449144,Peliculas para no dormir: La culpa,3,2006
5218,7309,0460897,Peliculas para no dormir: Regreso a Moira,1,2006
5219,7366,0414853,Barnyard,3,2006
5220,7550,0477072,"Prince &amp; Me II: The Royal Wedding, The",3,2006
5221,7567,0768132,Monmon the Water Spider,0,2006
5222,7596,0462590,Step Up,3,2006
5223,7624,0489682,Conversations with God,1,2006
5224,7637,0366548,Happy Feet,3,2006
5225,7679,0362120,Scary Movie 4,3,2006
5226,7793,0449089,RV,3,2006
5227,7812,0365830,Tenacious D in the Pick of Destiny,0,2006
5228,7977,0385726,Glory Road,3,2006
5229,8033,0807965,La vie secr&egrave;te des gens heureux,1,2006
5230,8060,0951297,Que tan lejos,3,2006
5231,8412,0456111,La noche de los girasoles,2,2006
5232,8529,0830896,Ferfiakt,1,2006
5233,8549,0823158,Wedding Wars,2,2006
5234,8644,0495596,Tales from Earthsea,1,2006
5235,8723,0413268,Sideline Secrets,3,2006
5236,8871,0430357,Miami Vice,1,2006
5237,9091,0437857,Behind the Mask: The Rise of Leslie Vernon,1,2006
5238,9119,0463985,"Fast and the Furious: Tokyo Drift , The",1,2006
5239,9188,0785002,Heartbreak Hotel,1,2006
5240,9190,0450345,"Wicker Man, The",1,2006
5241,9203,0491747,Away from Her,3,2006
5242,9237,0393735,"Shaggy Dog, The",2,2006
5243,9272,0415306,Talladega Nights: The Ballad of Ricky Bobby,2,2006
5244,9277,0427229,failure to launch,1,2006
5245,9296,0469641,World Trade Center,2,2006
5246,9471,0450121,Rosso come il cielo,1,2006
5247,9472,0327084,Over the Hedge,3,2006
5248,9724,0479143,Rocky Balboa,1,2006
5249,9742,0462329,"Hard Corps, The",3,2006
5250,9744,0458471,Second in Command,0,2006
5251,9783,0417056,Pledge This!,3,2006
5252,10035,0453467,Deja Vu,1,2006
5253,10011,0492506,Wordplay,3,2006
5254,10122,0425326,Outsourced,1,2006
5255,10209,0489244,Night of the Living Dead 3D,3,2006
5256,11223,0489327,Venus,3,2006
5257,10268,0397313,Eight Below,0,2006
5258,10284,0465624,My Super Ex-Girlfriend,3,2006
5259,10555,0491603,H2O: Just Add Water,3,2006
5260,10573,0470055,Open Water 2: Adrift,3,2006
5261,10578,0419946,"Marine, The",3,2006
5262,10864,0455590,"Last King of Scotland, The",2,2006
5263,10888,0418689,Flags of Our Fathers,1,2006
5264,11094,0411805,Return of the Living Dead: Necropolis,3,2006
5265,11229,0877057,Death note,1,2006
5266,7,1028528,Death Proof,3,2007
5267,8,0471711,Futurama: Bender's Big Score,2,2007
5268,9,0467406,Juno,3,2007
5269,11,0435705,Next,2,2007
5270,12,0758771,Outlaw,1,2007
5271,14,0382932,Ratatouille,1,2007
5272,16,00293564,Rush Hour 3,1,2007
5273,17,0432021,Resident Evil: Extinction,3,2007
5274,20,0476964,"Brave One, The",3,2007
5275,25,0756683,"Man from Earth, The",1,2007
5276,26,0413267,Shrek the Third,3,2007
5277,27,0477071,Premonition,3,2007
5278,29,1077258,Planet Terror,3,2007
5279,30,0411061,88 Minutes,1,2007
5280,103,0825232,"Bucket List, The",1,2007
5281,166,0884819,Wool 100%,3,2007
5282,169,0449088,Pirates of the Caribbean: At World&#39;s End,3,2007
5283,177,0469494,There Will Be Blood,0,2007
5284,180,0478311,Knocked Up,3,2007
5285,188,0427327,Hairspray,3,2007
5286,240,0845046,Son of Rambow,1,2007
5287,295,0808417,Persepolis,3,2007
5288,312,0861739,Tropa de Elite,3,2007
5289,313,0758758,Into the Wild,1,2007
5290,327,0481141,No Reservations,3,2007
5291,335,0486655,Stardust,3,2007
5292,351,0425112,Hot Fuzz,1,2007
5293,373,0373889,Harry Potter and the Order of the Phoenix,3,2007
5294,381,0787523,Towelhead,3,2007
5295,410,0486583,Fred Claus,1,2007
5296,417,0462538,"Simpsons Movie, The",3,2007
5297,419,0787475,Hot Rod,1,2007
5298,422,0418279,Transformers,3,2007
5299,462,0455805,Then She Found Me,3,2007
5300,476,0496806,Ocean's Thirteen,1,2007
5301,479,0486822,Disturbia,3,2007
5302,487,0385752,"Golden Compass, The",3,2007
5303,490,0775529,"Savages, The",3,2007
5304,526,0459102,Import/Export,3,2007
5305,546,0452702,Vacancy,0,2007
5306,549,0480249,I Am Legend,3,2007
5307,585,0448134,Sunshine,1,2007
5308,600,0838221,"Darjeeling Limited, The",1,2007
5309,630,0408236,Sweeney Todd: The Demon Barber of Fleet Street,1,2007
5310,667,1179904,Paranormal Activity,3,2007
5311,651,0829482,Superbad,3,2007
5312,652,0419887,"Kite Runner, The",0,2007
5313,686,0477348,No Country for Old Men,3,2007
5314,738,0416508,Becoming Jane,3,2007
5315,755,0473308,Waitress,3,2007
5316,761,0972785,Bring It On: In It to Win It,3,2007
5317,766,0431308,P.S. I Love You,3,2007
5318,777,0461770,Enchanted,3,2007
5319,842,0337978,Live Free or Die Hard,1,2007
5320,843,0381849,3:10 to Yuma,0,2007
5321,918,0486946,Wild Hogs,1,2007
5322,948,0765447,Evening,3,2007
5323,949,0783233,Atonement,3,2007
5324,964,0848557,Diary of the Dead,3,2007
5325,995,0475243,Crashing,2,2007
5326,1008,0423977,Charlie Bartlett,2,2007
5327,1045,0496436,White Noise 2: The Light,1,2007
5328,1339,1048174,"World Unseen, The",3,2007
5329,1438,1032207,Lynch,1,2007
5330,1344,0465375,After Sex,3,2007
5331,1578,0283503,Brooklyn Rules,3,2007
5332,1184,0822854,Shooter,1,2007
5333,1196,0780622,Teeth,3,2007
5334,1283,0465494,Hitman,0,2007
5335,1285,0464141,"Orphanage, The",3,2007
5336,1115,0496328,Itty Bitty Titty Committee,3,2007
5337,1439,0925230,Cocalero,3,2007
5338,1151,0866437,"Jane Austen Book Club, The",3,2007
5339,1167,0427470,"Lookout, The",3,2007
5340,1524,0810868,Free Rainer,2,2007
5341,1522,0795368,Death at a Funeral,3,2007
5342,1552,0995829,XXY,3,2007
5343,1466,0970472,Vexille,3,2007
5344,1671,0909010,"Bad Mother&#39;s Handbook, The",3,2007
5345,1706,0806940,Ninas Mal,3,2007
5346,1713,0904049,Ekusute (Exte: Hair Extensions),3,2007
5347,1715,0862856,Trick &#39;r Treat,3,2007
5348,1741,0996605,Love Songs,3,2007
5349,1764,1043842,Appleseed Saga: Ex Machina,3,2007
5350,1799,1032856,"Band&#39;s Visit, The",1,2007
5351,1802,1094278,Tricks,3,2007
5352,1806,1032846,"4 Months, 3 Weeks and 2 Days",3,2007
5353,1808,0758732,Beaufort,0,2007
5354,1840,0964587,St. Trinian&#39;s,3,2007
5355,1868,0401383,"Diving Bell and the Butterfly, The",2,2007
5356,1889,0465538,Michael Clayton,2,2007
5357,1899,0887745,How About You,3,2007
5358,1903,0457419,Mr. Magorium&#39;s Wonder Emporium,0,2007
5359,1925,0880502,Auf der anderen Seite,3,2007
5360,1939,0983213,5 Centimeters Per Second,1,2007
5361,1945,0396555,Meet the Robinsons,1,2007
5362,2111,0472205,Watching the Detectives,1,2007
5363,2130,0389722,30 Days of Night,2,2007
5364,2131,0463854,28 Weeks Later,3,2007
5365,2147,0857191,"Visitor, The",3,2007
5366,2170,0758766,Music and Lyrics,3,2007
5367,2248,0848542,Arranged,3,2007
5368,2207,0756729,Year of the dog,3,2007
5369,2341,0388182,King of California,1,2007
5370,2364,0780607,"Signal, The",2,2007
5371,2371,0452623,Gone Baby Gone,3,2007
5372,2409,0757361,Margot at the Wedding,3,2007
5373,2472,0804452,Bratz,3,2007
5374,2473,0498353,Hostel: Part II,3,2007
5375,2478,0494222,Eagle vs Shark,3,2007
5376,2519,0488120,Fracture,1,2007
5377,2529,0913445,Young People Fucking,1,2007
5378,2574,0472062,Charlie Wilson&#39;s War,3,2007
5379,2581,0401997,Breach,1,2007
5380,2597,0443473,"Condemned, The",1,2007
5381,2601,1121794,Sword of the Stranger,3,2007
5382,2604,0844794,Northanger Abbey,3,2007
5383,2621,0942384,Shelter,1,2007
5384,2655,0765120,My Blueberry Nights,3,2007
5385,2676,1107809,Cutlass,3,2007
5386,2743,0415127,"Man from London, The",3,2007
5387,2795,0805564,Lars and the real Girl,3,2007
5388,2856,0892100,Steam,3,2007
5389,2976,0814795,In the Arms of My Enemy,0,2007
5390,2992,0792965,"Ensemble, c&#39;est tout",3,2007
5391,3012,0466839,I Could Never Be Your Woman,3,2007
5392,3013,0472071,Death Defying Acts,3,2007
5393,3015,0997174,Welcome to the Quiet Room,3,2007
5394,3069,0765443,Eastern Promises,3,2007
5395,3086,0442933,Beowulf,3,2007
5396,3129,0450188,La vie en rose,3,2007
5397,3151,0815244,Sydney White,3,2007
5398,3206,0450385,1408,3,2007
5399,3230,0414055,Elizabeth: The Golden Age,3,2007
5400,3308,0489237,"Nanny Diaries, The",3,2007
5401,3324,0884328,"Mist, The",3,2007
5402,3333,0398808,Bridge to Terabithia,3,2007
5403,3343,0480669,Timecrimes,0,2007
5404,3344,0446463,"Secret, The",3,2007
5405,3424,0860528,Salvation,1,2007
5406,3438,1016301,Fermat&#39;s Room,0,2007
5407,3474,0762110,Irina Palm,3,2007
5408,3494,0482374,Gone,3,2007
5409,3545,0816436,Black Water,3,2007
5410,3547,0459959,La reine soleil,3,2007
5411,3577,1024856,Negative Happy Chain Saw Edge,0,2007
5412,3604,0758753,If I Had Known I Was a Genius,2,2007
5413,3615,0480242,Dan in Real Life,3,2007
5414,3617,1083845,Ballet Shoes,3,2007
5415,3629,0856288,Inside,3,2007
5416,3646,1038988,[Rec],3,2007
5417,3655,0373883,Halloween,3,2007
5418,3663,0829297,Ten Inch Hero,3,2007
5419,3707,0825236,Caramel,2,2007
5420,3731,0923811,Evangelion: 1.0: You Are (Not) Alone,3,2007
5421,3774,0923985,We Are the Strange,0,2007
5422,3777,0445934,Blades of Glory,3,2007
5423,3811,0453556,TMNT,1,2007
5424,3899,0875113,99 francs,1,2007
5425,3935,0488023,Out at the Wedding,3,2007
5426,3989,0869977,Naissance des pieuvres,3,2007
5427,4001,0292963,Before the Devil Knows You&#39;re Dead,2,2007
5428,4007,0897361,I Know Who Killed Me,3,2007
5429,4028,0445922,Across the Universe,3,2007
5430,4029,0481369,"Number 23, The",1,2007
5431,4040,1092053,Barbie as the Island Princess,3,2007
5432,4044,0795439,Numb,1,2007
5433,4060,0959342,Se upp f&ouml;r d&aring;rarna,3,2007
5434,4121,0995031,Bhool Bhulaiyaa,1,2007
5435,4158,0889600,Fat Like Me,3,2007
5436,4152,1095496,She&#39;s a Boy I Knew,3,2007
5437,4153,0923752,"King of Kong: A Fistful of Quarters, The",1,2007
5438,4162,0498399,We Own the Night,0,2007
5439,4209,0367959,Hannibal Rising,1,2007
5440,4264,1077274,"Yobi, the Five-Tailed Fox (Cheon-nyeon-yeo-woo-yeo-woo-bi)",3,2007
5441,4313,2330312,Bratz: Fashion Pixiez,3,2007
5442,4439,0490084,Because I Said So,3,2007
5443,4728,0816530,Imprint,3,2007
5444,4757,0896986,La torre de Suso,1,2007
5445,4762,0435528,Whisper,2,2007
5446,4800,0910847,Breakfast with Scot,1,2007
5447,4833,0887732,Days and Clouds,3,2007
5448,4886,0860866,Far North,3,2007
5449,4963,0486651,Dark Mirror,3,2007
5450,4984,0804516,P2,3,2007
5451,5055,0780583,Flight of the Living Dead,3,2007
5452,5496,0463998,Freedom Writers,3,2007
5453,5028,0815178,"Life Before Her Eyes, The",3,2007
5454,5042,0425430,"Messengers, The",3,2007
5455,5045,0765430,American Zombie,3,2007
5456,5071,0801526,"Tracey Fragments, The",3,2007
5457,5075,0486576,Fantastic Four: Rise of the Silver Surfer,3,2007
5458,5146,0871510,Chakde! India,3,2007
5459,5204,0492486,Shrooms,3,2007
5460,5245,0780608,Smiley Face,3,2007
5461,5291,0841044,2 Days in Paris,3,2007
5462,5328,0960835,Transmorphers,3,2007
5463,5451,0465602,Shut em up,1,2007
5464,5461,0441007,Gracie,3,2007
5465,5483,0413300,Spider-Man 3,2,2007
5466,5501,0808357,"Lust, Caution",3,2007
5467,5509,0780565,Mataharis,3,2007
5468,5530,0440963,"Bourne Ultimatum, The",2,2007
5469,5583,0348062,"So, You&#39;ve Downloaded a Demon",3,2007
5470,5628,0455760,Dead Silence,1,2007
5471,5662,0477051,Norbit,2,2007
5472,5769,0812243,Ex Drummer,1,2007
5473,5930,0782867,Ha-Sodot (The Secrets),3,2007
5474,5995,0840363,Racing Daylight,3,2007
5475,6057,0810900,High School Musical 2 (TV Movie),3,2007
5476,6286,0825244,Dialogue avec mon jardinier,1,2007
5477,6381,1095573,&quot;The Backyardigans&quot; International Super Spy,2,2007
5478,6454,0890870,Saw IV,3,2007
5479,6577,0799949,Epic Movie,3,2007
5480,6578,0784972,"Brothers Solomon, The",2,2007
5481,6603,0479500,Nancy Drew,3,2007
5482,6616,0425413,"Run, Fatboy, Run",1,2007
5483,6617,0950740,Grandpa for Christmas,3,2007
5484,6631,0814106,Flatland: The Movie,2,2007
5485,6735,0796302,"Babysitters, The",3,2007
5486,6759,0808230,Les deux mondes,2,2007
5487,6795,0368794,I&#39;m Not There.,1,2007
5488,6828,0952682,Shotgun Stories,3,2007
5489,6905,1148261,Bleach Movie 2: The Diamond Dust Rebellion,2,2007
5490,6987,0421082,Control,2,2007
5491,7001,0211933,Awake,3,2007
5492,7078,0891527,Lions for lambs,0,2007
5493,7079,0809533,Las 13 rosas,3,2007
5494,7121,0871197,&quot;Masters of Horror&quot; Right to Die,1,2007
5495,7125,0817402,&quot;Masters of Horror&quot; We All Scream for Ice Cream,3,2007
5496,7128,0785533,&quot;Masters of Horror&quot; The Black Cat,0,2007
5497,7129,0854548,&quot;Masters of Horror&quot; The Washingtonians,3,2007
5498,7131,0868394,&quot;Masters of Horror&quot; Dream Cruise,1,2007
5499,7140,0971205,Lucky Blue,0,2007
5500,7142,1166805,Cafe com Leite,0,2007
5501,7153,0838192,Reine Geschmacksache,3,2007
5502,7251,0443706,Zodiac,1,2007
5503,7349,0807721,Meduzot,3,2007
5504,7395,0765429,American Gangster,1,2007
5505,7519,0389790,Bee Movie,1,2007
5506,7556,0768212,"Last Mimzy, The",3,2007
5507,7584,0393956,Viva,3,2007
5508,7711,0807054,It&#39;s a Free World...,3,2007
5509,7714,1007920,Barbie Fairytopia: Magic of the Rainbow,3,2007
5510,7773,0896798,Cleaner,1,2007
5511,7796,1039960,Est&ocirc;mago,0,2007
5512,7973,0444682,"Reaping, The",3,2007
5513,8513,1226251,Pok&eacute;mon: The Rise of Darkrai,3,2007
5514,8525,0760329,"Water Horse, The",0,2007
5515,8535,0443680,"Assassination of Jesse James by the Coward Robert Ford, The",1,2007
5516,8576,0758730,Aliens vs. Predator: Requiem,3,2007
5517,8732,0997260,Rosa: The Movie,3,2007
5518,9002,0974959,American Pie Presents: Beta House,2,2007
5519,9240,0467110,Underdog,1,2007
5520,9247,0408839,"Heartbreak Kid, The",2,2007
5521,9352,1765847,Hungry Bitches,3,2007
5522,9424,0453451,Mr. Bean&#39;s Holiday,0,2007
5523,9451,0259324,Ghost Rider,0,2007
5524,9476,0457433,A Perfect Stranger,3,2007
5525,9627,0889665,Steak,0,2007
5526,9803,0485851,"Air I Breathe, The",3,2007
5527,9805,0428579,Suburban Girl,2,2007
5528,10054,8021928,David Lynch Cooks Quinoa,0,2007
5529,10306,0762148,Christmas Is Here Again,3,2007
5530,10078,0943232,H&auml;nde weg von Mississippi,3,2007
5531,10107,0426931,August Rush,3,2007
5532,10126,0796307,Under the Same Moon,3,2007
5533,10130,0465234,National Treasure: Book of Secrets,3,2007
5534,10203,0423294,Surfs Up,1,2007
5535,10227,0937375,This Christmas,3,2007
5536,10379,1097636,Chill Out Scooby Doo,3,2007
5537,10438,1116560,Rain Shadow,2,2007
5538,10878,0870090,City of Men,1,2007
5539,11274,0995747,Mermaid,3,2007
5540,11288,0900357,Boogeyman 2,3,2007
5541,1,0844760,Starship Troopers 3: Marauder,3,2008
5542,3,0910970,WALL-E,1,2008
5543,19,0200465,"Bank Job, The",3,2008
5544,28,0489099,Jumper,1,2008
5545,34,0780536,In Bruges,1,2008
5546,47,0478087,21,3,2008
5547,66,0468569,"Dark Knight, The",3,2008
5548,60,0811138,"Love Guru, The",1,2008
5549,61,0448157,Hancock,0,2008
5550,65,0490181,"Mutant Chronicles, The",1,2008
5551,73,0410377,Nim&#39;s Island,3,2008
5552,74,0425061,Get Smart,1,2008
5553,80,0493464,Wanted,1,2008
5554,81,1054485,Futurama: The Beast with a Billion Backs,2,2008
5555,140,0871426,Baby Mama,3,2008
5556,141,1029134,Birds of America,3,2008
5557,145,0799934,Be Kind Rewind,1,2008
5558,176,0443274,Vantage Point,3,2008
5559,190,0371746,Iron Man,2,2008
5560,191,1033643,What Happens In Vegas,3,2008
5561,189,0887883,Burn After Reading,1,2008
5562,192,0811080,Speed Racer,3,2008
5563,193,0765476,Meet Dave,1,2008
5564,194,0373051,Journey to the Center of the Earth,1,2008
5565,195,0800080,"Incredible Hulk, The",1,2008
5566,196,0800308,Appaloosa,1,2008
5567,197,0981227,Nick and Norah&#39;s Infinite Playlist,3,2008
5568,212,0988595,27 Dresses,3,2008
5569,214,0411477,Hellboy II: The Golden Army,1,2008
5570,217,0430922,Role Models,1,2008
5571,220,0397892,Bolt,3,2008
5572,222,0452608,Death Race,1,2008
5573,233,0929425,Gomorra,1,2008
5574,241,1129442,Transporter 3,0,2008
5575,242,1013753,Milk,1,2008
5576,245,0497465,Vicky Cristina Barcelona,3,2008
5577,251,1010048,Slumdog Millionaire,1,2008
5578,252,0978759,Frozen River,3,2008
5579,254,0918927,Doubt,3,2008
5580,260,0838283,Step Brothers,1,2008
5581,263,0942385,Tropic Thunder,0,2008
5582,265,0981072,"Lucky Ones, The",3,2008
5583,273,0976051,"Reader, The",1,2008
5584,275,0959337,Revolutionary Road,3,2008
5585,279,1174954,Resident Evil: Degeneration,3,2008
5586,285,1125849,"Wrestler, The",1,2008
5587,286,0824747,Changeling,3,2008
5588,298,0970416,"Day the Earth Stood Still, The",3,2008
5589,305,1068680,Yes Man,1,2008
5590,306,0494238,Inkheart,3,2008
5591,309,0467197,Max Payne,3,2008
5592,310,0960731,Bedtime Stories,3,2008
5593,316,0795421,Mamma Mia!,3,2008
5594,338,1054486,Futurama: Bender&#39;s Game,1,2008
5595,346,0862846,Sunshine Cleaning,3,2008
5596,350,0970468,Miss Pettigrew Lives for a Day,3,2008
